id,rpid,mid,bv,aid,level,nickname,avatar,comment_time,content,content_len,senti_socre,senti_label
178,2059101018,85780799,BV1WE411y7Uk,73190712,胶卷先生,6,http://i2.hdslb.com/bfs/face/09ffaf5ef89a43e2f6b375725ce740ddf170e33b.jpg,2019-10-26 23:37:05,江门终于拥有名字，太感动了[大哭],17,0.9975101974687249,正
179,2058070086,8105329,BV1WE411y7Uk,73190712,悠狸没错,6,https://i1.hdslb.com/bfs/face/2318d4446342d5d5131d32b149c1bb5f1af6cd35.jpg,2019-10-26 17:29:19,那些说没有非珠的，自己去看广东团团本家，官方说了会做的√[偷笑],32,0.22230840466157853,负
180,2057790741,17339354,BV1WE411y7Uk,73190712,狐狸你今日愉快吗,5,http://i2.hdslb.com/bfs/face/596709aaddc6c163869b6d2cf628c080f51e0aa0.jpg,2019-10-26 15:06:42,江门冲冲冲[2233娘_第一],15,0.7378343621241562,正
181,2057709029,129385365,BV1WE411y7Uk,73190712,壹玖零陸_studio,5,http://i1.hdslb.com/bfs/face/eace8b8249537cf918e5f656871aedf7cfd36658.jpg,2019-10-26 14:31:29,粤语的魅力,5,0.8844271006979015,正
182,2057335345,180743216,BV1WE411y7Uk,73190712,没狗先生,5,https://i2.hdslb.com/bfs/face/dc147505689b5cd8d13ea68e537d0f02a08b6cc1.jpg,2019-10-26 11:47:08,为珠海打call！！！,11,0.10115386389087311,负
183,2057295943,3846996,BV1WE411y7Uk,73190712,真系叻叻猪,5,http://i2.hdslb.com/bfs/face/a301c28287d528fc21432a2361f0ebaf0ffe09ed.jpg,2019-10-26 11:27:44,[吃瓜]珠海珠海,8,0.012506292406093578,负
184,2057239153,8495618,BV1WE411y7Uk,73190712,Minzi_旻子,5,https://i2.hdslb.com/bfs/face/5a19c9027cc4f8a4fb0346a1868bae99dff05a1a.jpg,2019-10-26 11:00:57,佛山永远同舞狮 广州在一起23333,18,0.9339613451540957,正
185,2056890406,291736642,BV1WE411y7Uk,73190712,匀子Cyrena,6,https://i1.hdslb.com/bfs/face/3b4ad3725929254c3525ad81d769fd661d922c91.jpg,2019-10-26 03:04:15,真粤语版！你们太好听了！！！,14,0.22381168953523112,负
186,2056845256,5771902,BV1WE411y7Uk,73190712,波靖仔,6,https://i1.hdslb.com/bfs/face/aa4b85ab8bb19e4567760748a23d6839694b8037.jpg,2019-10-26 02:26:47,江门无名小up~前来报道[打call],19,0.8795342147903172,正
187,2056629116,63226286,BV1WE411y7Uk,73190712,茶桐乡,5,http://i2.hdslb.com/bfs/face/74ebfeeec9f2881d3fd648da0eb92f824deccb9f.jpg,2019-10-26 00:44:01,七十载惊涛拍岸，九万里风鹏正举，祝福大湾区，祝福南粤，劈波斩浪，更创辉煌！,37,0.9995810905950806,正
188,2056626895,8370729,BV1WE411y7Uk,73190712,Gaenizuko,6,https://i0.hdslb.com/bfs/face/a63c23f271e964ca82282b8a04bd34839ed2e062.jpg,2019-10-26 00:42:04,什么时候我的家乡，中原也能有这么多up唱这么好听的歌,26,0.9775066774422771,正
189,2056622956,23389130,BV1WE411y7Uk,73190712,给大佬送女装,6,http://i2.hdslb.com/bfs/face/f33f2bf28c29a4b7d19de6db923c40fa24872289.jpg,2019-10-26 00:43:22,广州仔报到,5,0.44519683193360093,负
190,2056613091,11193124,BV1WE411y7Uk,73190712,WJHXJH,5,https://i1.hdslb.com/bfs/face/bf4f53a470dcd5cc314aae6ac537b1dd1f8b23e0.jpg,2019-10-26 00:39:14,佛山个段是边个靓仔唱，把声好好听,16,0.9992558358746098,正
191,2056550119,20780448,BV1WE411y7Uk,73190712,我有一只小毛猴,6,https://i0.hdslb.com/bfs/face/69b90ed919e8ec50f0e4d563e21910224d5be951.jpg,2019-10-26 00:14:26,昨天还在找粤语版，今天就来了[妙啊],18,0.7431021598722202,正
192,2056498241,315644870,BV1WE411y7Uk,73190712,是惜不是昔_,5,https://i2.hdslb.com/bfs/face/39e489c85c0bf799eeb4d9d23dd71e2da96b5440.jpg,2019-10-25 23:59:14,带江门玩的都是好人[惊喜],13,0.9893335573930958,正
193,2056438856,594328,BV1WE411y7Uk,73190712,野生千月菌,6,https://i1.hdslb.com/bfs/face/090d46702c053e3dbf522293f8cb025c37871f75.jpg,2019-10-25 23:39:05,词填得太棒啦！！,8,0.8043407705226333,正
194,2056400967,74394521,BV1WE411y7Uk,73190712,布吉岛的鸽子菌,5,https://i2.hdslb.com/bfs/face/8639a3ea4017eb5f2ea075ab42cbb6634a94e220.jpg,2019-10-25 23:24:30,来了来了，给我冲呀，,10,0.8333333333333333,正
195,2056192143,86411271,BV1WE411y7Uk,73190712,陈知逸,5,https://i0.hdslb.com/bfs/face/3a702aa7e873bfb38c78b7b5ea3197389821412e.jpg,2019-10-25 22:08:27,看了一下全是关注的Up，好,13,0.8878234608562243,正
196,2056169937,2645562,BV1WE411y7Uk,73190712,老嫌鱼,6,http://i0.hdslb.com/bfs/face/35adecb9f493919aff68f87c5dac6f4299ad513d.jpg,2019-10-25 22:05:33,卧槽！真的出了 岗岗牛逼！,13,0.5301219385018227,正
197,2056132515,30340093,BV1WE411y7Uk,73190712,HardFishhhhhhh,6,https://i1.hdslb.com/bfs/face/f2fe67b338dcde094b8c8df2bc0d41a1ee64b9b6.jpg,2019-10-25 21:48:40,广东牛逼！,5,0.669568832245673,正
198,2056116628,346411278,BV1WE411y7Uk,73190712,灰灰思q,5,http://i1.hdslb.com/bfs/face/215a1716736c9f528d44bc5fab6a0821702b0be9.jpg,2019-10-25 21:40:48,中山来了哦！,6,0.5,中
199,2056074132,13632166,BV1WE411y7Uk,73190712,凉萩喵,5,http://i1.hdslb.com/bfs/face/5256e3c1c3cd8d35960f40a8834373fff967b72b.jpg,2019-10-25 21:27:22,有没有mp3链接啊QAQ好好听,15,0.3759340761462465,负
200,2056069629,302342903,BV1WE411y7Uk,73190712,语过天晴ai,6,http://i2.hdslb.com/bfs/face/e916b468f03eaeda17f3dea5d009ef08062f043e.jpg,2019-10-25 21:24:33,QQ音乐上传吗,7,0.730536551488869,正
201,2056018537,8044324,BV1WE411y7Uk,73190712,是阿素哟,6,http://i0.hdslb.com/bfs/face/be9a957f1e87a132265aa1a79a7a8f76c0f4250d.jpg,2019-10-25 21:04:02,佛山！！！ヾ(❀╹◡╹)ﾉ~,14,0.9082846204657966,正
202,2056014279,27844144,BV1WE411y7Uk,73190712,我系小小六,6,https://i1.hdslb.com/bfs/face/be24dadb2e25f2ed95421203e09bf455a6069bf6.jpg,2019-10-25 21:03:16,牛逼！~大佬大合集！,10,0.9393964871716738,正
203,2056005498,3119413,BV1WE411y7Uk,73190712,呼呼软软害怕,6,http://i2.hdslb.com/bfs/face/106aee9309482f0ab6b0d827450cb029a8bb96fa.jpg,2019-10-25 20:58:00,珠海冲啊,4,0.11111111111111127,负
204,2056000634,36021083,BV1WE411y7Uk,73190712,沁园尘生,6,https://i2.hdslb.com/bfs/face/b28c27b93a0b71392d7b9dd300d61d1d83b4629b.jpg,2019-10-25 20:55:08,清远打卡[2233娘_耶],13,0.40830251331789147,负
205,2055995012,37076074,BV1WE411y7Uk,73190712,清风拂过山岗yan_,4,https://i1.hdslb.com/bfs/face/1728d4c7ab0d32aeb29f50dba4c0a0765226b6c0.jpg,2019-10-25 20:53:07,广东妹来报道,6,0.7085923308003611,正
206,2055928557,439017373,BV1WE411y7Uk,73190712,是渝言啊,5,https://i1.hdslb.com/bfs/face/048bb511d9045ad8474af1041a85e564e0041066.jpg,2019-10-25 20:29:11,珠海冲啊！！！,7,0.028432968756372135,负
207,2055894128,294889975,BV1WE411y7Uk,73190712,夕日听风,3,http://i1.hdslb.com/bfs/face/bfc66eac40b44afd09aab421b4d119571d2c6cc8.jpg,2019-10-25 20:15:21,这是我见过最长的【简】介，一次滑不到底[嫌弃]，不过歌好听，可以慢慢瞅（我不）,39,0.9108291637130774,正
208,2055862785,9663565,BV1WE411y7Uk,73190712,吃货包纸,6,https://i1.hdslb.com/bfs/face/cadfd45beed7b60834edc3bdb93a39386031229f.gif,2019-10-25 20:04:53,咸鱼一夜埕的在这不敢说话(=・ω・=),19,0.06713290196290755,负
209,2055849032,23394184,BV1WE411y7Uk,73190712,上班到此为止,5,https://i1.hdslb.com/bfs/face/6b9d802b33a99369c45bc5847d379ff0cf977125.jpg,2019-10-25 20:02:49,好了好了我知道了，不就是全部特关吗，我已经安排上了[大笑][大笑],33,0.7231002358456942,正
210,2055841375,6959053,BV1WE411y7Uk,73190712,满池夏央,6,http://i1.hdslb.com/bfs/face/d7bc3a2f4726a02e6665ece5ac40fafa444a8e05.jpg,2019-10-25 19:54:50,卧槽等到了！,6,0.5,中
211,2055805894,393022086,BV1WE411y7Uk,73190712,阿PEN的猪腩肉,6,https://i0.hdslb.com/bfs/face/8bb2e84959a03846a3067cca17d3356239ca149d.jpg,2019-10-25 19:41:49,广州报个到！,6,0.27244814995668687,负
212,2055785881,304061104,BV1WE411y7Uk,73190712,肥猫潮Hibiki,6,https://i1.hdslb.com/bfs/face/8990937b46a5afbe3da0e5f4afe6ba1826b48c4b.jpg,2019-10-25 19:34:47,大家都很棒~~~~但是我偏心~~我想特别称赞里子妹妹和惟韵姐姐~~~~~~,37,0.9923607626753048,正
213,2055783026,7185992,BV1WE411y7Uk,73190712,黎鹿北,6,http://i2.hdslb.com/bfs/face/ce180211b5dec6f5ef61ad97342783817c4f15bf.jpg,2019-10-25 19:36:06,太好听了叭！表白我韵姐和我盈！,15,0.06588937400936035,负
214,2055777361,273047166,BV1WE411y7Uk,73190712,浅夏戏水绝望,6,https://i0.hdslb.com/bfs/face/9254edfcd1fbf183dcc47eae5fb25ff61c9b22fa.webp,2019-10-25 19:31:30,珠海来报道[微笑],9,0.4916428794811062,负
215,2055766245,2779166,BV1WE411y7Uk,73190712,6v6酱,6,https://i2.hdslb.com/bfs/face/8ef560939217afe4c0301006c81d80bbb820b99c.jpg,2019-10-25 19:27:46,"哇！！！！江门改好了！！！！ಥ_ಥ有心了！！！！
ps：碉楼不是定海疆的，是防贼防盗滴",43,0.14622499013597434,负
216,2055753571,5797437,BV1WE411y7Uk,73190712,石醋SAMA,6,https://i0.hdslb.com/bfs/face/8ebd123321762853a2eb89dc356f8e77ea7f4a67.jpg,2019-10-25 19:24:24,冲鸭,2,0.29999999999999993,负
217,2055752410,349542351,BV1WE411y7Uk,73190712,我是秀儿我坐下,5,https://i0.hdslb.com/bfs/face/cb6f70490cc4b141ed0d6a0c0c948add0358d0f4.jpg,2019-10-25 19:22:54,好棒啊ε=ε=(ノ≧∇≦)ノε=ε=(ノ≧∇≦)ノε=ε=(ノ≧∇≦)ノ,36,0.8630530555797126,正
218,2055746713,29422007,BV1WE411y7Uk,73190712,锦年、,5,http://i0.hdslb.com/bfs/face/0155e4678e0a7bc064607fbb82bd3ca5bfaa8558.jpg,2019-10-25 19:21:03,噜噜噜来了来了来了,9,0.9426090809601922,正
219,158944477744,3493133409060930,BV1WE411y7Uk,73190712,全球复苏时刻信仰不灭,2,https://i0.hdslb.com/bfs/face/8a898d2272641f1642a95110422439806c2b0c3f.jpg,2023-04-02 16:27:21,这大湾区没我韶关[大哭],12,0.37799279737312064,负
220,156527232432,444287308,BV1WE411y7Uk,73190712,YL原乐丶EX,5,https://i1.hdslb.com/bfs/face/8c603cb0721a159c5813f463f5446654c6f42be8.jpg,2023-03-16 21:14:44,我们学校早上第二节下课放的就是这首歌，我就说听声音怎么这么熟悉，但一直不知道歌名今天回来找歌词才在酷狗找到，我就说声音怎么这么像雪岚霏霏的,69,0.9780495398646568,正
221,156382641408,452581803,BV1WE411y7Uk,73190712,紫衣青衫的西瓜,5,https://i0.hdslb.com/bfs/face/da674ded5ac6080a8a791638356ef1a73dbbb5f3.jpg,2023-03-15 20:16:06,听得很舒服啊,6,0.8455104089952017,正
222,152449153872,1903713908,BV1WE411y7Uk,73190712,法外狂徒捕抓队,4,https://i2.hdslb.com/bfs/face/b8c25f45133984b35bec80e3d976d36a7663b46e.jpg,2023-02-15 19:43:40,澳门人迟来报到[doge],13,0.46574552922836765,负
223,144563669776,504050934,BV1WE411y7Uk,73190712,giao起来giao,5,https://i0.hdslb.com/bfs/face/a449e7e0d6cb2176d9ff1a685b651ee8cca7b292.jpg,2023-01-01 01:48:54,雷州打卡[嗑瓜子],9,0.12735830716977603,负
224,113702563392,46483801,BV1WE411y7Uk,73190712,lzy20000713,5,http://i1.hdslb.com/bfs/face/a809a3b8407840ae00032360108261fcf503d38a.jpg,2022-05-20 21:34:43,不是词神没在？，不科学啊,12,0.17764612984185713,负
225,109528952656,8806988,BV1WE411y7Uk,73190712,芋杏琉璃,5,https://i2.hdslb.com/bfs/face/12d892660a744fdf01404ba30e44881b7d37c2e3.jpg,2022-04-17 01:26:59,广东中山,4,0.7200671178144965,正
226,109024819984,689109667,BV1WE411y7Uk,73190712,蓝4光赏析,5,https://i1.hdslb.com/bfs/face/8a99291420822746fecd812337473de6f17f3956.jpg,2022-04-13 00:10:40,港珠澳大桥建议改为粤港澳大桥，深中通道建议改为叫伶仃洋大桥[打call],36,0.8910193399819301,正
227,104867599168,2625934,BV1WE411y7Uk,73190712,臭粉毛爱好者-星空凛,6,https://i1.hdslb.com/bfs/face/92295a410d66e2a89ab1950f0a75b2eaf35f30e3.jpg,2022-03-09 00:36:16,广东人狂喜,5,0.5649330891733063,正
228,2095761731,4993715,BV1WE411y7Uk,73190712,肠粉萝卜粄,5,https://i2.hdslb.com/bfs/face/1b5575e9ca3d30dcea43be7601919c0181a27ebf.jpg,2019-11-10 18:36:19,深圳籍惠州人很满意  两个家都有姓名,18,0.7344388602914202,正
229,98754490816,1949057439,BV1WE411y7Uk,73190712,亦至泰,4,https://i0.hdslb.com/bfs/face/35dea6db8c30c682a7a58d5d76e771b53d62edd6.jpg,2022-01-16 19:35:08,[热词系列_吹爆],9,0.1632064404431981,负
230,97773487424,1949057439,BV1WE411y7Uk,73190712,亦至泰,4,https://i0.hdslb.com/bfs/face/35dea6db8c30c682a7a58d5d76e771b53d62edd6.jpg,2022-01-07 21:11:01,不三连对不起自己[虎年][虎年],16,0.19866327993518185,负
231,95538371680,98631614,BV1WE411y7Uk,73190712,宁可心以诗安,6,https://i2.hdslb.com/bfs/face/ab0b207d1b77fc6258991b05b3cfd1661fe1657a.jpg,2021-12-18 00:26:05,新会人来了[喜欢],9,0.7749760445693346,正
232,94761565488,452755274,BV1WE411y7Uk,73190712,鲈鱼秋秋,5,https://i2.hdslb.com/bfs/face/49d878934f173a31d1e34a26e23e0fcfd7567536.jpg,2021-12-10 18:52:28,好好听呀,4,0.46175896454978704,负
233,5652746112,171412296,BV1WE411y7Uk,73190712,彗宇青元,5,https://i0.hdslb.com/bfs/face/9032fee2d81a99135bbd705d66c7ebbcc8e36f9e.jpg,2021-10-27 03:43:44,好听,2,0.33333333333333337,负
234,5430702007,3744317,BV1WE411y7Uk,73190712,莫斯提马゛,6,https://i2.hdslb.com/bfs/face/fdbe8ba366f06ba5a4640853efe2fe430a3700d4.jpg,2021-09-20 13:27:33,好听,2,0.33333333333333337,负
235,5314923111,2071275441,BV1WE411y7Uk,73190712,岫-岫,5,https://i0.hdslb.com/bfs/face/90a5065d40f5f0672db9ea816edd4778464e9e7b.jpg,2021-09-01 19:04:59,[请吃红小豆吧！_wow][请吃红小豆吧！_wow][请吃红小豆吧！_wow][请吃红小豆吧！_么么][请吃红小豆吧！_么么][请吃红小豆吧！_么么][请吃红小豆吧！_么么],87,0.9999999436306309,正
236,5216244605,21043376,BV1WE411y7Uk,73190712,抬杠王者,5,http://i0.hdslb.com/bfs/face/d6c35689d91a1a7c28a1aa85ce7f44262ff46773.jpg,2021-08-21 03:21:16,共青团都有份,6,0.19928252087935205,负
237,5215913590,288625391,BV1WE411y7Uk,73190712,游客嗯扫,6,https://i0.hdslb.com/bfs/face/member/noface.jpg,2021-08-21 02:08:18,是真好听啊,5,0.31041609369117307,负
238,5058864645,438310877,BV1WE411y7Uk,73190712,明月何姣姣_,5,https://i2.hdslb.com/bfs/face/6ce2287ec02852a2175d6d4341f196ee2bf1f461.jpg,2021-08-03 12:51:56,棒棒棒棒棒棒！！！！,10,0.9999998741539037,正
239,4838979859,24927831,BV1WE411y7Uk,73190712,好饿好饿好饿呜呜,6,https://i0.hdslb.com/bfs/face/6b724cac61ae9ff1398184cfa735bb132c28cf6a.jpg,2021-07-04 03:20:22,荔枝颂那段不错的[OK],12,0.9551359211573869,正
240,4667148724,33357597,BV1WE411y7Uk,73190712,每天至少刷牙两次,6,http://i0.hdslb.com/bfs/face/0ab973051b99dc7d6143fd0b8e5dc93bcfe454ae.jpg,2021-06-04 00:07:27,珠水通贯，互爱多亲厚,10,0.29251957122603256,负
241,4612089726,45569159,BV1WE411y7Uk,73190712,画公仔画出翔314,5,http://i2.hdslb.com/bfs/face/8660dd167317f0e1ab8e991da44f8f911f30fa94.jpg,2021-05-24 00:00:47,实在太有味道了,7,0.12307436907615477,负
242,4562601597,29166088,BV1WE411y7Uk,73190712,不见川,5,http://i1.hdslb.com/bfs/face/920145dbfc57f50b3bcdef980d9f9f1a83442cb5.jpg,2021-05-14 14:35:22,吼吼听[打call],10,0.6020032462599064,正
243,4478540141,28240562,BV1WE411y7Uk,73190712,乡下台长,6,https://i2.hdslb.com/bfs/face/995b301351628deb7dcc6d0d732b5186587436ee.jpg,2021-04-28 03:08:34,不错！,3,0.8612132352941176,正
244,4233931682,506405838,BV1WE411y7Uk,73190712,歐比本,2,http://i0.hdslb.com/bfs/face/242ae1612c3952cfad3026e4548c0d1cb3920d8e.jpg,2021-03-07 20:59:45,好耶,2,0.5,中
245,4007197429,95300267,BV1WE411y7Uk,73190712,感jio今天有点帅,6,https://i2.hdslb.com/bfs/face/2efdd84bb31fbcf23b328c9b9af1b5509867c410.jpg,2021-01-26 21:41:03,湛江加油,4,0.8953191672196191,正
246,3903388431,28131112,BV1WE411y7Uk,73190712,GS兔瓦斯基,6,https://i1.hdslb.com/bfs/face/b7b10a120ae4b0f71e06f9429cbc9f973cabf34c.jpg,2021-01-03 02:51:38,中山打卡,4,0.7200671178144957,正
247,3877185323,4146458,BV1WE411y7Uk,73190712,偌默m,6,http://i2.hdslb.com/bfs/face/7abefae6fd2cc7bdf867756c2c0765ca682f4a7c.jpg,2020-12-28 01:21:23,网易云听到，觉得B站有就过来了,15,0.6652363099037831,正
248,3872648448,265925365,BV1WE411y7Uk,73190712,一只蘑菇_mogu,5,https://i1.hdslb.com/bfs/face/a14566abfb7384c37a166c399e03feb6779c4867.jpg,2020-12-26 23:54:34,27,2,0.375,负
249,3690923998,161923871,BV1WE411y7Uk,73190712,中原正统,3,http://i2.hdslb.com/bfs/face/58fdb705af2230fb0d05e5b28cf43ab621bbc6dd.jpg,2020-11-10 00:05:53,骄傲不起来了,6,0.5,中
250,3651734918,62808644,BV1WE411y7Uk,73190712,27醬,5,https://i2.hdslb.com/bfs/face/c18d46cd0ef4dda7158e0f269383800d1655ddd2.jpg,2020-10-30 00:35:36,广州人打卡[tv_亲亲],12,0.4372569350312553,负
251,3535440698,23249541,BV1WE411y7Uk,73190712,BlueNovember,5,https://i0.hdslb.com/bfs/face/23e697a1d89032d5ca6bb73ab28769f85d375eff.jpg,2020-09-27 15:30:07,有小伙伴知道海报是谁画的吗,13,0.5987367659079467,正
252,3525019613,23249541,BV1WE411y7Uk,73190712,BlueNovember,5,https://i0.hdslb.com/bfs/face/23e697a1d89032d5ca6bb73ab28769f85d375eff.jpg,2020-09-24 16:19:27,好想看肇庆的正脸呀,9,0.9603195880948372,正
253,3496865780,627382301,BV1WE411y7Uk,73190712,青齐淑华,5,https://i2.hdslb.com/bfs/face/06f60971632fffb12ec50c5441c9439c5075f80d.jpg,2020-09-16 07:32:05,广州孩子来啦~,7,0.7269575696219694,正
254,3260783964,512188658,BV1WE411y7Uk,73190712,飘渺顾红颜,4,https://i2.hdslb.com/bfs/face/86793ea27bf650681442dd60e590aa87da46e1e3.jpg,2020-07-30 20:15:49,长三角不准备一下？[偷笑],13,0.2994511875706315,负
255,3159948253,72950838,BV1WE411y7Uk,73190712,欧西给米诺,6,https://i0.hdslb.com/bfs/face/1b8e04780915809428dc2bdd661175daf154baab.jpg,2020-07-11 02:35:27,野火大雄！！！,7,0.1740851772109493,负
256,3145329905,28077217,BV1WE411y7Uk,73190712,姑苏王子其,6,https://i1.hdslb.com/bfs/face/14dab13f715a01df5ae296a5711fb13639bc7f82.jpg,2020-07-08 01:52:23,河源人只能暗自神伤了，但是还是表白一下广东，希望河源的经济能早日跟上大家的步伐,39,0.917978537510398,正
257,3024205799,26305798,BV1WE411y7Uk,73190712,倾庭丨,5,https://i1.hdslb.com/bfs/face/740bc3f502173c82ef11e75da669735b296db6b2.jpg,2020-06-11 21:55:22,我就在仲恺中学读高中的[喜极而泣] 知道校创始人是廖仲恺,28,0.9964012267963275,正
258,3014394229,49752748,BV1WE411y7Uk,73190712,v白衣风尘v,5,https://i1.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,2020-06-09 14:45:24,太棒了,3,0.9005911035821151,正
259,3001795473,335941089,BV1WE411y7Uk,73190712,米娅娅喵,5,https://i0.hdslb.com/bfs/face/a59f1370156e2ece0c729bc58cee78805750ae46.jpg,2020-06-06 18:56:03,肇庆人来啦！,6,0.9395053852468817,正
260,2899192995,32946559,BV1WE411y7Uk,73190712,PotatoShip,6,http://i1.hdslb.com/bfs/face/fa8eb6e3c4639745f91d9e733e89e126489481aa.jpg,2020-05-16 01:42:02,小榄人系呢墟,6,0.44767845850986676,负
261,2592948686,334690630,BV1WE411y7Uk,73190712,31315685267_bili,5,http://i1.hdslb.com/bfs/face/ea09a04f0bf5901297232442ba896e79286ed6c6.jpg,2020-03-26 02:25:17,词非常好啊啊啊啊,8,0.9615874158668091,正
262,2592948432,334690630,BV1WE411y7Uk,73190712,31315685267_bili,5,http://i1.hdslb.com/bfs/face/ea09a04f0bf5901297232442ba896e79286ed6c6.jpg,2020-03-26 02:25:02,哇哇哇广东人报到！,9,0.3112364033388142,负
263,2461192569,12079188,BV1WE411y7Uk,73190712,得闲啀我饮茶,6,http://i0.hdslb.com/bfs/face/f15a80f2e11eed6f9797ab741738fdcbac8ca3fb.jpg,2020-03-03 12:29:33,95后人来报道啦，推荐滴歌都好啱心水喔[加油武汉][口罩][鸡腿],33,0.9883014742174613,正
264,2416504701,17067438,BV1WE411y7Uk,73190712,走先喇_係咁先喇,5,https://i0.hdslb.com/bfs/face/6abb856a7051006da457a7e9aa22dbaae5134b4a.jpg,2020-02-23 21:29:38,睇完莫名感动[呲牙],10,0.8833598746036763,正
265,2394778083,256220838,BV1WE411y7Uk,73190712,SakerZhang,5,http://i0.hdslb.com/bfs/face/f4c88061341a12d6329c5a95e42bd70bea3920af.jpg,2020-02-19 12:41:23,粤东，粤西，又不带我们玩！！！(〜￣△￣)〜,22,0.7206438649608357,正
266,2306163255,19768294,BV1WE411y7Uk,73190712,账号已注销,0,http://i0.hdslb.com/bfs/face/member/noface.jpg,2020-01-29 14:07:23,2020回顾,6,0.8780844279994069,正
267,2297231600,3188411,BV1WE411y7Uk,73190712,晓梦歌,5,http://i2.hdslb.com/bfs/face/b0246c3e94e703e61ec36c176a5c6faeba1eb1ee.jpg,2020-01-26 19:21:52,荔枝颂那段谁唱的，有完整版吗,14,0.9438999678564722,正
268,2292998295,16262595,BV1WE411y7Uk,73190712,炎路丶,4,http://i0.hdslb.com/bfs/face/72bb68e7988c161b7dc8e514b8d849e6370dfd50.jpg,2020-01-25 13:04:25,问 点解要注释部分词语,11,0.8034045884901593,正
269,2258641028,12656651,BV1WE411y7Uk,73190712,蚊子V,6,https://i2.hdslb.com/bfs/face/d1fb0565aae9c3e6cb54425aac8f505f83b60680.jpg,2020-01-14 14:56:14,终于在粤语版里带香港玩了呜呜呜,15,0.9294686964499232,正
270,2254755960,253057615,BV1WE411y7Uk,73190712,god辉辉,6,http://i1.hdslb.com/bfs/face/8cdd4920403f96dd71d9c0b4dd60f264fd79f696.jpg,2020-01-13 00:38:02,粤语传神了👍,6,0.8794433566334721,正
271,2252068609,3247748,BV1WE411y7Uk,73190712,账号已注销,0,https://i0.hdslb.com/bfs/face/member/noface.jpg,2020-01-12 01:54:02,中山！,3,0.7407407407407406,正
272,2242457578,305620612,BV1WE411y7Uk,73190712,衣玖油库里,6,https://i1.hdslb.com/bfs/face/f9034a9cfe4f4fd287f99adb6c76223384af5664.jpg,2020-01-08 18:44:28,又不带我们粤西玩[抠鼻],12,0.19028846334493532,负
273,2227711776,2480406,BV1WE411y7Uk,73190712,顶你個呱瓜,6,https://i0.hdslb.com/bfs/face/fa4b5386273e7138561b0a14de2fb18e59ab8f2d.jpg,2020-01-03 03:27:54,让粤语振我中华，别被外省low精打压粤语！,21,0.07885842718857339,负
274,2224941214,290526184,BV1WE411y7Uk,73190712,账号已注销,0,http://i0.hdslb.com/bfs/face/member/noface.jpg,2020-01-02 01:21:36,五邑人前来[滑稽],9,0.6126387269111235,正
275,2213179735,17384,BV1WE411y7Uk,73190712,bili_17384,5,http://i2.hdslb.com/bfs/face/bbb596c5105a58a085d3c03ae7d2299f8a7d0f24.jpg,2019-12-28 23:16:40,惠州打卡！,5,0.4737672181921908,负
276,2211384758,56394961,BV1WE411y7Uk,73190712,皇萌仙,6,https://i1.hdslb.com/bfs/face/81dcc01193c5b28b09a096c747eeb36804507743.jpg,2019-12-28 11:09:45,"[小绿和小蓝_得意脸]
澳门终于出现啦",19,0.9788598253966816,正
277,2195062142,485486661,BV1WE411y7Uk,73190712,BFYDXL,3,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-12-21 20:15:15,打电话[打call],10,0.17639655400826737,负
278,2191061540,16272966,BV1WE411y7Uk,73190712,幸福生活方式,6,https://i0.hdslb.com/bfs/face/55ed70cecf219bc0def587a2e19b539b89a819df.jpg,2019-12-20 05:19:46,[大笑][大笑]支持,10,0.8438200329197617,正
279,2187014511,25685164,BV1WE411y7Uk,73190712,想去夏尔的夏尔,5,http://i1.hdslb.com/bfs/face/95f4abf1afe226077496f06d894345d14b3a5f15.jpg,2019-12-18 13:55:56,不错 不错,5,0.9719626363008976,正
280,2174229708,5411270,BV1WE411y7Uk,73190712,水是蓝蓝蓝蓝色的,6,http://i2.hdslb.com/bfs/face/4114069078869b46fddba1cb0cea74f46c8b802a.jpg,2019-12-13 11:00:17,江门人不请自来,7,0.14747226113796597,负
281,2168374878,49925054,BV1WE411y7Uk,73190712,人工智能拯救世界,5,https://i2.hdslb.com/bfs/face/1f873dcc5cda3b62afe94196e700a3ae097fafc4.jpg,2019-12-10 19:50:51,我在深圳，女朋友在香港。 相约博士一起去澳门大学！,25,0.9932194143634958,正
282,2168372446,49925054,BV1WE411y7Uk,73190712,人工智能拯救世界,5,https://i2.hdslb.com/bfs/face/1f873dcc5cda3b62afe94196e700a3ae097fafc4.jpg,2019-12-10 19:47:40,在深圳一所大学的分校区读书，真正感受到了大湾区的魅力。,27,0.9657824797815028,正
283,2166953077,34561934,BV1WE411y7Uk,73190712,片寄妮,4,http://i2.hdslb.com/bfs/face/c487cc1a4cf943030a92f9c670a3a7035b9822ad.jpg,2019-12-10 02:26:32,中间那段纯音乐叫什么？好好听，以前听过，忘了叫什么[大哭],29,0.9802431549604521,正
284,2162113255,6902617,BV1WE411y7Uk,73190712,我患了取名癌,6,http://i1.hdslb.com/bfs/face/7e257b201f18852adfdf6ed0876143e082dba048.jpg,2019-12-08 04:36:43,总感觉这曲子很耳熟,9,0.9267602459249028,正
