id,rpid,mid,bv,aid,nickname,level,avatar,comment_time,message,root,parent
3803,172153130608,1434918229,BV16k4y1T7qe,742798870,JOJO究极进化,3,https://i1.hdslb.com/bfs/face/4a95e1d74f12f65edba69840c6f1c0baa80aa05c.jpg,2023-06-28 15:39:33,终于更了[打call][打call],0,0
3804,172152614768,284019470,BV16k4y1T7qe,742798870,啊巴啊巴啦啦耶,5,https://i2.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg,2023-06-28 15:36:28,来了,0,0
3805,172388940592,3461565871295185,BV16k4y1T7qe,742798870,7Rz梦白,2,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-30 00:22:44,我14岁，1米70左右，体重100斤咋减,0,0
3806,172389318832,480966304,BV16k4y1T7qe,742798870,森源610,4,https://i1.hdslb.com/bfs/face/e5d0f6820c0a5c145ff1e8e2454bccbaffa76d86.jpg,2023-06-30 00:24:34,有没有一种可能，你需要增肌[微笑],172388940592,172388940592
3807,172389103760,401400348,BV16k4y1T7qe,742798870,穿衬衫的小卤蛋,5,https://i0.hdslb.com/bfs/face/09bb22288c2ecc297146cbf136517f255a4f7572.jpg,2023-06-30 00:23:34,一百斤还减p减啊[辣眼睛],172388940592,172388940592
3808,172390302960,57779113,BV16k4y1T7qe,742798870,陈臭宝放屁很臭的臭宝,6,https://i1.hdslb.com/bfs/face/7f527490242f362169da919c5ee5c297640c558a.jpg,2023-06-30 00:30:54,超重了都，超出盒都95斤了,172388940592,172388940592
3809,172152834816,391393700,BV16k4y1T7qe,742798870,只是想吃个汉堡,5,https://i2.hdslb.com/bfs/face/f661618ae2ead653178ee2ca5d9e6605c32da91a.jpg,2023-06-28 15:37:51,90天变化这么大，很不容易[微笑],0,0
3810,172152748784,1365563004,BV16k4y1T7qe,742798870,把披风染上火花,5,https://i0.hdslb.com/bfs/face/b737e7df957b7a619554bdca24c072212ec7e76a.jpg,2023-06-28 15:36:13,啊,0,0
3811,172157761728,24523679,BV16k4y1T7qe,742798870,大辣子_1,6,https://i2.hdslb.com/bfs/face/d1c9417422ab24aa091f963857536b559c97e78c.jpg,2023-06-28 16:18:06,可是引体真的很难啊，180多磅呢😂,0,0
3812,172152704384,43938652,BV16k4y1T7qe,742798870,懒羊羊cw,2,https://i1.hdslb.com/bfs/face/5826cdfcc0981be839f51931636a7437a764835b.jpg,2023-06-28 15:36:37,来了来了,0,0
3813,172162950816,400486183,BV16k4y1T7qe,742798870,老搁,5,https://i1.hdslb.com/bfs/face/f1daa0bca5c89d67b7ddcef0290e1661aa4c9e65.jpg,2023-06-28 17:03:04,"我身高180体重78公斤[脸红]
能否可以我简单的定制一下[脸红][脸红][脸红]@帅soserious 
基本上不这么运动，也没有器材",0,0
3814,172168454064,1675810935,BV16k4y1T7qe,742798870,莫帝撒,4,https://i0.hdslb.com/bfs/face/101c507afa6ea2d048c5d83977467bf8a66f666f.jpg,2023-06-28 17:46:38,稍微懂点运动健康学啥的就行了,172162950816,172162950816
3815,172152743664,86921139,BV16k4y1T7qe,742798870,CSGO杰杰,6,https://i0.hdslb.com/bfs/face/78a63034237b0c46f2aee7c5763d06cfe6b2f0ed.jpg,2023-06-28 15:36:05,[東雪蓮_期待][東雪蓮_期待][東雪蓮_期待],0,0
3816,174872245120,65906345,BV16k4y1T7qe,742798870,鲁路修的dilidili,5,https://i2.hdslb.com/bfs/face/81ba7ede2471ca66f67858f96a5dfc1be0fdb459.jpg,2023-07-14 10:30:07,35岁以后就………没用的,0,0
3817,174846498304,11650518,BV16k4y1T7qe,742798870,狸海尾叭,5,https://i0.hdslb.com/bfs/face/f226a397952233bc28cef569da9a0962cba89376.jpg,2023-07-14 02:44:52,想要摆脱细🐶的训练方法[给心心][给心心][给心心],0,0
3818,174734368752,34507025,BV16k4y1T7qe,742798870,燕子没了,6,https://i2.hdslb.com/bfs/face/c29169a9055e6b76bd449fa49ac39df9c0dea335.jpg,2023-07-13 15:22:43,@最硬的铬铬 和你身材差不多呢[星星眼],0,0
3819,172153576752,1056049943,BV16k4y1T7qe,742798870,广州godfather,3,https://i2.hdslb.com/bfs/face/c3e285cf8f71b9890bb691027db5bb9bdc5080d7.jpg,2023-06-28 15:43:54,记录训练容量的是什么app呀,0,0
3820,172179021504,3709798,BV16k4y1T7qe,742798870,骑白马的霸王龙,6,https://i1.hdslb.com/bfs/face/6ce29f255da64bd01a77c78b3b2c75fb3407f6b6.jpg,2023-06-28 19:01:43,训记 基本上现在健身房都用这个app，整个健身房都会听到，叮的声音,172153576752,172153576752
3821,172163702736,543858788,BV16k4y1T7qe,742798870,胖明zc,4,https://i2.hdslb.com/bfs/face/b9c640653f89b8348bd89d0f2641fb9c9cd9e6ff.jpg,2023-06-28 17:09:03,89永久会员，很好用，强推,172153576752,172153576752
3822,172178379952,291025215,BV16k4y1T7qe,742798870,ABC的风格我,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 18:57:55,回复 @xinsui21 :国内的,172153576752,172157824960
3823,172219727760,397476985,BV16k4y1T7qe,742798870,擦锅包の神,5,https://i1.hdslb.com/bfs/face/cd79f7742ce9791cec95a6b55731a663c582b95b.jpg,2023-06-28 23:19:32,被限流了，要不是上了热门我关注里都没刷到…,0,0
3824,172152748368,173432036,BV16k4y1T7qe,742798870,nananaosososo,5,https://i2.hdslb.com/bfs/face/912546f7b67b4fa6a8edb72bb8c834ddf686bb4d.jpg,2023-06-28 15:36:12,来啦,0,0
3825,172152681888,94745783,BV16k4y1T7qe,742798870,懷念哥哥日子,5,http://i2.hdslb.com/bfs/face/98f893aeac86f9f06cedf11060026b61c55c0740.jpg,2023-06-28 15:36:06,2,0,0
3826,172152599376,39153197,BV16k4y1T7qe,742798870,van蛘,6,https://i2.hdslb.com/bfs/face/1e60fb4090fe8e81481297f1d46e749046af8c68.jpg,2023-06-28 15:36:04,来了,0,0
3827,172152765088,3494361564187059,BV16k4y1T7qe,742798870,缘来是小川,2,https://i0.hdslb.com/bfs/face/2212dbea51fac30f8b01a5e36b3aea7e0d7632f9.jpg,2023-06-28 15:36:39,来了,0,0
3828,174858910320,1581965235,BV16k4y1T7qe,742798870,叫我曹大帅贼帅,5,http://i0.hdslb.com/bfs/face/4e645c2ab55192ce1bfbee1422673530f6e5176e.jpg,2023-07-14 08:07:11,要喝蛋白粉吗？,0,0
3829,172178170288,396676756,BV16k4y1T7qe,742798870,苛勒的黑猩猩LEO,6,https://i1.hdslb.com/bfs/face/1dde8886cd7586386091686e2abf4808b4600bdc.jpg,2023-06-28 18:55:47,大家有什么记录训练的APP推荐吗？,0,0
3830,172178575600,3709798,BV16k4y1T7qe,742798870,骑白马的霸王龙,6,https://i1.hdslb.com/bfs/face/6ce29f255da64bd01a77c78b3b2c75fb3407f6b6.jpg,2023-06-28 18:58:37,训记,172178170288,172178170288
3831,172178519328,291025215,BV16k4y1T7qe,742798870,ABC的风格我,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 18:58:04,训记,172178170288,172178170288
3832,172178373920,611652336,BV16k4y1T7qe,742798870,你知道今天什麼日子嗎,4,https://i0.hdslb.com/bfs/face/3a22ef0edfaa5d037fb4180c4e14e7269bbebb8a.jpg,2023-06-28 18:57:47,训记,172178170288,172178170288
3833,172245521712,697194457,BV16k4y1T7qe,742798870,一张冰块羊,5,https://i1.hdslb.com/bfs/face/7507a8ec2c03724be5e39133aa561d2b750df177.jpg,2023-06-29 02:21:54,我就想知道评论区为什么这么多180[灵魂出窍]怎么我平时一个都看不见,0,0
3834,172226309472,66398130,BV16k4y1T7qe,742798870,-849丶,5,http://i0.hdslb.com/bfs/face/07633a385c8ac05e93a53e1fe7690b0aa9610a6d.jpg,2023-06-28 23:58:27,视频里的训练记录App是啥有朋友能告诉一下吗,0,0
3835,172226738064,420825167,BV16k4y1T7qe,742798870,老白嫖乖,5,http://i2.hdslb.com/bfs/face/852c26aeb310f627e524f498272581b69a43c9d2.jpg,2023-06-29 00:00:30,训记,172226309472,172226309472
3836,172226676624,349702032,BV16k4y1T7qe,742798870,C_JXB,5,https://i0.hdslb.com/bfs/face/1a5f371aeb7b5ae7e3b7fd153f8e7a14ec840698.jpg,2023-06-29 00:00:26,加一,172226309472,172226309472
3837,172226490464,335372607,BV16k4y1T7qe,742798870,犹如jf,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 23:58:51,同问,172226309472,172226309472
3838,172177881920,14452098,BV16k4y1T7qe,742798870,优哩氵萧,6,http://i0.hdslb.com/bfs/face/d91ee79e76da8946861e893fd8747784dc42d89c.jpg,2023-06-28 18:54:19,评论区找小伙伴，现在196斤37的体脂率。过去有一定减肥经验，总结下来确实是多动少吃。但是经过一年的吃吃吃又胖回来，感觉这次的减肥特别难，找个互相监督的小伙伴，互相提供外界压力[给心心][给心心][给心心],0,0
3839,173038604320,14452098,BV16k4y1T7qe,742798870,优哩氵萧,6,http://i0.hdslb.com/bfs/face/d91ee79e76da8946861e893fd8747784dc42d89c.jpg,2023-07-03 21:28:15,回复 @Advanced_Man :我一般喜欢观察体重来调整饮食，以一周为参考、决定下一周的饮食，暂时还没碰见过平台期、反弹也是一年狂吃才反弹的,172177881920,172643493648
3840,172643493648,91021836,BV16k4y1T7qe,742798870,Advanced_Man,6,https://i0.hdslb.com/bfs/face/eb3a9746ade2f805cf2cf3a5807d7de5db112ba7.jpg,2023-07-01 15:44:45,参考一下“好人松松”的视频，他讲得比较全面，减脂的饮食控制讲究一个循序渐进，过早减少太多热量摄入会导致基础代谢水平很低，容易遇到平台期且容易反弹,172177881920,172177881920
3841,172152678032,34420657,BV16k4y1T7qe,742798870,耿鬼同命,5,http://i1.hdslb.com/bfs/face/b5ddb46cde297df6c91c6a310c2d5dcf06d80d2c.jpg,2023-06-28 15:36:01,[星星眼][星星眼],0,0
3842,172238481888,359458998,BV16k4y1T7qe,742798870,他不是小饼干,4,https://i0.hdslb.com/bfs/face/7d49bdc23c1c812627ede3ecdea6ff0c05c46c8e.jpg,2023-06-29 01:16:28,大神，为什么我每周5练，每次20分钟无氧（主要是俯卧撑）+40分钟室内站跳运动，一个半月了，体重还增加了3公斤，只感觉肉变结实了[笑哭][笑哭],0,0
3843,172283531776,359458998,BV16k4y1T7qe,742798870,他不是小饼干,4,https://i0.hdslb.com/bfs/face/7d49bdc23c1c812627ede3ecdea6ff0c05c46c8e.jpg,2023-06-29 12:32:43,回复 @椰羊七角 :我应该是饮食问题，碳水有点多，因为我感觉没吃饱第二天没力气,172238481888,172238561328
3844,172283456608,359458998,BV16k4y1T7qe,742798870,他不是小饼干,4,https://i0.hdslb.com/bfs/face/7d49bdc23c1c812627ede3ecdea6ff0c05c46c8e.jpg,2023-06-29 12:31:56,回复 @达拉斯打铁王 :不太确定，我家里体脂秤上我居然还多了1%的体脂[笑哭],172238481888,172240479936
3845,172240479936,7913695,BV16k4y1T7qe,742798870,达拉斯打铁王,6,https://i1.hdslb.com/bfs/face/bda9255d981c459d30fe7e784022d9fca0cb6bc7.jpg,2023-06-29 01:33:11,体脂下去了，肌肉本来就比脂肪重,172238481888,172238481888
3846,172208604272,1826724,BV16k4y1T7qe,742798870,一般有趣,6,https://i0.hdslb.com/bfs/face/797e974c66ff641453c80c426b0d4c9f3ad97ae8.jpg,2023-06-28 22:09:41,有个问题。。像比如胰岛素抵抗的人群，或者有风险的人群，断碳或者轻碳都不太合适吧，这种情况怎么安排呢,0,0
3847,172228634688,1925285574,BV16k4y1T7qe,742798870,神秘的DoC,3,https://i0.hdslb.com/bfs/face/7c7415856d853acbf0c504a5172240b014e32c22.jpg,2023-06-29 00:12:39,我之前有胰岛素抵抗！然后我可能半年多不吃大米面条甜品，但土豆之类的碳水还是会吃，期间没运动，瘦了三十斤，大姨妈也正常,172208604272,172208604272
3848,172209861936,1826724,BV16k4y1T7qe,742798870,一般有趣,6,https://i0.hdslb.com/bfs/face/797e974c66ff641453c80c426b0d4c9f3ad97ae8.jpg,2023-06-28 22:17:29,回复 @华南的橘子 :不会啊，一般医生和营养师对早期抵抗的思路包括了一个足量增加碳水的摄入,172208604272,172208763392
3849,172208763392,1525272580,BV16k4y1T7qe,742798870,华南的橘子,3,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 22:11:04,胰岛素抵抗就更不能吃了,172208604272,172208604272
3850,172152809456,403682405,BV16k4y1T7qe,742798870,May_遇见,5,http://i2.hdslb.com/bfs/face/ae98386dd761869177cb902fa84f7d8d9f1b106c.jpg,2023-06-28 15:37:13,来啦,0,0
3851,172152754256,702289126,BV16k4y1T7qe,742798870,大庭小宇,5,https://i1.hdslb.com/bfs/face/58d35b94824fb1964484933a3248d63106ac5a14.jpg,2023-06-28 15:36:21,可以[打call],0,0
3852,172152821808,472927113,BV16k4y1T7qe,742798870,Jas1ne,4,https://i0.hdslb.com/bfs/face/181c789003697c5ed65c83f4a83c1d3667668593.jpg,2023-06-28 15:37:31,我擦我也想,0,0
3853,172152794640,196811738,BV16k4y1T7qe,742798870,神代小洛岷,5,http://i2.hdslb.com/bfs/face/55fc89b167eba39317aaccd9ef91f0e09a45f7b0.jpg,2023-06-28 15:37:24,1,0,0
3854,172153376864,1337714,BV16k4y1T7qe,742798870,Sssw2740,5,https://i2.hdslb.com/bfs/face/67d22c72e9c5392d0735a40a05d5994342f7724c.jpg,2023-06-28 15:41:51,微博看过了再来三连一下[打call],0,0
3855,172153086912,340527866,BV16k4y1T7qe,742798870,头铁王路飞,5,https://i2.hdslb.com/bfs/face/940cca7176f00040ad5aac91f9ee6900087649c4.jpg,2023-06-28 15:39:58,带带我吧,0,0
3856,173155103184,84843333,BV16k4y1T7qe,742798870,纯情小DeeDee,5,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-07-04 15:49:58,外界压力= 没女人喜欢你,0,0
3857,172224036096,432159631,BV16k4y1T7qe,742798870,陈巨师,5,http://i1.hdslb.com/bfs/face/7df35e02396f1ffac522faa742d7b0f3b0572d2f.jpg,2023-06-28 23:44:49,这体脂率看着比c罗都低啊,0,0
3858,172222731664,1263360358,BV16k4y1T7qe,742798870,企鹅生活在南极洲,2,https://i1.hdslb.com/bfs/face/eae9a670b83e5e46e20324a0c29d42ac49630749.jpg,2023-06-28 23:37:02,女生可以吗？,0,0
3859,172152695072,402375213,BV16k4y1T7qe,742798870,为所欲为zn,4,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 15:36:25,来啦,0,0
3860,172152691264,396465942,BV16k4y1T7qe,742798870,不是一颗普通的蛋,4,https://i0.hdslb.com/bfs/face/f475609b371c2aca100290c575c288d7861fa65a.jpg,2023-06-28 15:36:20,来了,0,0
3861,172196728912,27675620,BV16k4y1T7qe,742798870,摇曳夜叶,6,http://i2.hdslb.com/bfs/face/eb93ae20125d7623b80f87f1af8ccd030b127b90.jpg,2023-06-28 20:54:24,太库辣,0,0
3862,176848538480,28282433,BV16k4y1T7qe,742798870,LIANG看见英国,4,https://i2.hdslb.com/bfs/face/0176565e20f8cd9160a9d034df3283079d938688.jpg,2023-07-24 23:37:57,弹幕有些人真是酸啊，你怎么就知道别人是“二代”😅 电影专业的接活还是挺容易的，国外价格也不卷。,0,0
3863,175740520480,8402675,BV16k4y1T7qe,742798870,炒鸡熊太,6,https://i2.hdslb.com/bfs/face/7df4735d7601633e7dccbb535f696bc24d49d680.jpg,2023-07-18 23:38:45,谁信谁那个😅,0,0
3864,175664336368,254633237,BV16k4y1T7qe,742798870,单纯可爱的大红花,5,https://i2.hdslb.com/bfs/face/cdd097b6308bb6c7ed3549ecb64985d529b6ad1b.jpg,2023-07-18 16:26:46,女生也需要,0,0
3865,175574720928,179795788,BV16k4y1T7qe,742798870,璐灯鱼,3,https://i1.hdslb.com/bfs/face/c72c4e75f049d560ebc45130aaf85d556a463888.jpg,2023-07-18 01:14:21,真屌,0,0
3866,172307865968,688627358,BV16k4y1T7qe,742798870,坏微笑,4,https://i2.hdslb.com/bfs/face/e207d1630935a3a5149003738ece21c8e09f1fb4.jpg,2023-06-29 15:21:57,啧[妙啊],0,0
3867,172153367344,10645543,BV16k4y1T7qe,742798870,爱健身的高Chef,6,https://i1.hdslb.com/bfs/face/0c3b4c040b55a445256a56b3026967253ad7fedb.jpg,2023-06-28 15:41:35,羡慕 我这从去年十月把肩膀干伤后现在才刚慢慢恢复训练[酸了] 体重从136飙到现在155了 想赶紧回到以前的状态,0,0
3868,172154568608,17995584,BV16k4y1T7qe,742798870,醉云亭,6,https://i0.hdslb.com/bfs/face/5d40dc62abad7c1ddda87409c724809f052e0820.jpg,2023-06-28 15:52:10,你停练多久，就要用多久的时间恢复训练,172153367344,172153367344
3869,172152740736,348818583,BV16k4y1T7qe,742798870,BXZLA,5,https://i0.hdslb.com/bfs/face/4ea9af30a269b7acb722ce34187879559c92f8ee.jpg,2023-06-28 15:36:01,1,0,0
3870,172152612544,441701601,BV16k4y1T7qe,742798870,-Tandream-,5,https://i0.hdslb.com/bfs/face/d82bc211a3a2f82015d1a65abfd8614af215418b.jpg,2023-06-28 15:36:25,1,0,0
3871,172168827120,188179897,BV16k4y1T7qe,742798870,李德涛,5,https://i1.hdslb.com/bfs/face/a44d763e40b73298ba39d255667ecd69ec37967d.jpg,2023-06-28 17:48:40,普通人就别想咯[脱单doge]这人天赋怪,0,0
3872,172152763568,3493260083333336,BV16k4y1T7qe,742798870,皮卡怪力,3,https://i2.hdslb.com/bfs/face/5534152969eda49357fdd641a89bbcc7ea2f2812.jpg,2023-06-28 15:36:36,好厉害,0,0
3873,172152887760,1183716693,BV16k4y1T7qe,742798870,牛奶是我的辣,4,https://i0.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,2023-06-28 15:37:23,来了[doge][doge],0,0
3874,172212933472,375706639,BV16k4y1T7qe,742798870,lovelygril,3,https://i1.hdslb.com/bfs/face/842591b688493b636cc506cb338ae69d2ee18fea.jpg,2023-06-28 22:37:45,女生呢,0,0
3875,172270748880,10705332,BV16k4y1T7qe,742798870,痕迹2号,6,http://i0.hdslb.com/bfs/face/e296039504fbe3e06cbea05a9375f14548553b31.jpg,2023-06-29 10:46:52,如果女生这么来，很容易内分泌失调，不来例假,0,0
3876,172302829120,10058522,BV16k4y1T7qe,742798870,AsIfIGaveADAMN,5,https://i2.hdslb.com/bfs/face/fa86ed7a57f6062dd61dbf3b80af91cce83aea51.jpg,2023-06-29 14:41:33,女生不能这么极端，但是可以调整方案，拉长周期，4-5个月完成也是可以的,172270748880,172270748880
3877,174759669680,396854161,BV16k4y1T7qe,742798870,67770396135_bili,4,http://i1.hdslb.com/bfs/face/1f6321e66b006d87b7b3b6fb22099fcdf0e26684.jpg,2023-07-13 18:16:38,更新啊混蛋！！,0,0
3878,173375980464,64712085,BV16k4y1T7qe,742798870,北极光0125,5,http://i0.hdslb.com/bfs/face/05d5ee7ac5c5e0d974b8e281d20e23f77515a6a2.jpg,2023-07-05 21:37:11,练不到了也可以来soul打狼人杀缓解一下,0,0
3879,172238029760,385681759,BV16k4y1T7qe,742798870,追月鸭,5,https://i1.hdslb.com/bfs/face/27c20242b8383f1f825bd4db83f1fcb74b72e948.jpg,2023-06-29 01:13:48,我体脂低，做了大半年的俯卧撑举哑铃和仰卧起坐就这样了,0,0
3880,174970622256,79008446,BV16k4y1T7qe,742798870,第八个星期一,4,https://i2.hdslb.com/bfs/face/12a3daf06f63a5df3fbfe20c0d72277f4d716000.jpg,2023-07-14 20:37:28,UP去演奥特曼了,0,0
3881,172155051888,349991397,BV16k4y1T7qe,742798870,秩序统将蒙恬,5,https://i0.hdslb.com/bfs/face/6a9626c53f068acccc70df030c733c22763f8e39.jpg,2023-06-28 15:55:57,达成目标不简单，最难的是维持。19练了快5年了，常年低体脂,0,0
3882,172461498880,491292853,BV16k4y1T7qe,742798870,capybbbb,5,https://i1.hdslb.com/bfs/face/07aef5a19133aca55b115f4ecff3ed9c6d0e799a.jpg,2023-06-30 14:18:18,老地方yyds[汤圆] 00:16,0,0
3883,173550932256,17933617,BV16k4y1T7qe,742798870,别来影响姐拔剑的速度,4,https://i1.hdslb.com/bfs/face/2f17c67632c9ef1f66d965769693bb372b8b8be2.jpg,2023-07-06 21:46:15,带个女生行不行[委屈],0,0
3884,172187863056,186617375,BV16k4y1T7qe,742798870,喜欢隐忍的龙王,5,https://i2.hdslb.com/bfs/face/acbbbdba73565f9af2b9ecef6006a2f1b69c944f.jpg,2023-06-28 19:57:50,身高183体重220斤，现在体重170斤，自己每天半小时力量半小时有氧。,0,0
3885,172184484784,450584406,BV16k4y1T7qe,742798870,人间草木soul,4,https://i0.hdslb.com/bfs/face/0ec48d52f511fa410d0043cec7d6dc5c684a3966.jpg,2023-06-28 19:36:32,好酷,0,0
3886,172303265008,21056608,BV16k4y1T7qe,742798870,观棋柯烂,6,https://i1.hdslb.com/bfs/face/09b91494001a198707a96a467863aa607000b9a3.jpg,2023-06-29 14:45:30,看看word[脱单doge],0,0
3887,172315432832,67947361,BV16k4y1T7qe,742798870,烜武,6,https://i1.hdslb.com/bfs/face/8ebd4e3c31d71217532831f6b430f387f3b7862b.jpg,2023-06-29 16:25:49,厉害👍🏻有毅力,172303265008,172303265008
3888,172166034208,8211348,BV16k4y1T7qe,742798870,郁生X,6,https://i0.hdslb.com/bfs/face/4d2985977dc704d779720c12e1cb4a42c1b4cefe.jpg,2023-06-28 17:27:30,本来是想找个下饭视频，这下好了，不敢吃了[捂脸],0,0
3889,172179880160,24488430,BV16k4y1T7qe,742798870,我cum故我在,5,https://i0.hdslb.com/bfs/face/3f330307f52124c719854daf01728e9694ef6cb5.jpg,2023-06-28 19:06:59,瘦子增肌跟吃屎一样难[doge],0,0
3890,172412307328,319447977,BV16k4y1T7qe,742798870,苍煮,5,https://i0.hdslb.com/bfs/face/19b84fa42be0fc192944401ecc31c377e84c78d1.jpg,2023-06-30 04:31:17,呀儿哟～[嘟嘟],0,0
3891,172169769184,648852380,BV16k4y1T7qe,742798870,窝嫩lzb叠,3,https://i2.hdslb.com/bfs/face/48076a45d71a664c422b20e3e0ad9c6950eda4ae.jpg,2023-06-28 17:55:47,自己在健身房瞎练了3个月了，感觉有变化但是不多，大佬们可不可以给点建议和训练计划以及饮食,0,0
3892,172191917392,3493128524794508,BV16k4y1T7qe,742798870,imfantoo,3,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 20:24:53,嗯？要不是你这个up我刚要骂，为什么没有基础，肌肉这么明显,0,0
3893,172208463632,275371416,BV16k4y1T7qe,742798870,ah-tao,5,https://i0.hdslb.com/bfs/face/a6895f9eaecd59a6362103de4c9f700703de2d50.jpg,2023-06-28 22:09:15,哭了，我一个月下来一点变化都没有[大哭][大哭][大哭],0,0
3894,173038704240,84516710,BV16k4y1T7qe,742798870,那年卖鸡发了财,3,https://i2.hdslb.com/bfs/face/ee2e40dbabf720b168ed8960ceca3e2a36ff1fdd.jpg,2023-07-03 21:29:02,网红C,0,0
3895,172172000048,403605810,BV16k4y1T7qe,742798870,StYYYyyqw,4,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 18:11:56,我怎么办，171/75kg看起来跟个武大郎似的[呆],0,0
3896,172173808688,31465466,BV16k4y1T7qe,742798870,起名字真难真字名起,5,https://i2.hdslb.com/bfs/face/e5bbad1da6beb52d89013336980c35e83978a49d.jpg,2023-06-28 18:25:51,可以啊，看着还是挺“安全感”壮的！,172172000048,172172000048
3897,172189850880,289872671,BV16k4y1T7qe,742798870,khamoro,4,http://i2.hdslb.com/bfs/face/b3ab4cfee245a40cf302812e228ae24a35963452.jpg,2023-06-28 20:10:35,好讨厌评论里的某些loser言论，自己做不到还到处宣扬别人造假[藏狐]且不说不相信本身就是行动最大的禁锢，你听说过什么叫借假修真吗？别逼逼真假了，不要减也不要练，健身不健康就是最真实了[妙啊],0,0
3898,172348117728,388821848,BV16k4y1T7qe,742798870,梦想是做个尼特,5,https://i2.hdslb.com/bfs/face/c1fa4567536c08acc4ce24daeb536c696e6fc434.jpg,2023-06-29 20:15:50,咱就说啊 评论区说瘦子不适合健身的 我最开始胖的时候也没肌肉啊 减下来也是一个小胖子 每次减脂都会掉一大截力量有特别大的错落感 你们真的不是懒吗[无语],0,0
3899,172264330304,495261325,BV16k4y1T7qe,742798870,苏格航行日志,4,http://i1.hdslb.com/bfs/face/482eb287c74e515758ed9a960565cc8b478ad62a.jpg,2023-06-29 09:39:25,举报了,0,0
3900,172230033488,85118898,BV16k4y1T7qe,742798870,喝到假酒的鹰,5,https://i0.hdslb.com/bfs/face/510ec8ce714cfe22e39b44fa6cce7e0be5699953.jpg,2023-06-29 00:20:38,考完研在家吃胖了20多斤，复试完5月份以后天天练以前也有过基础，当时体重是162斤吧，现在已经140最近准备在降体脂，已经不吃米饭了，碳水尽量控制，午餐就鸡胸了挺难受的，早餐两个鸡蛋想让自己腹肌线条更加明显一点，卧推现在算上杆卡在85kg再加重实在不行了，以前就比较喜欢练胸当时其他部位没怎么练过这一个多月我把全身也都练了一遍手臂，大腿还有背都比之前好看太多了,0,0
3901,172231532368,85118898,BV16k4y1T7qe,742798870,喝到假酒的鹰,5,https://i0.hdslb.com/bfs/face/510ec8ce714cfe22e39b44fa6cce7e0be5699953.jpg,2023-06-29 00:29:16,想减脂就是少吃就可以了都不要你动什么，我妈跟着我的饮食吃一个月也从110掉到100了,172230033488,172230033488
3902,172186045040,431602305,BV16k4y1T7qe,742798870,坐在板凳上的板凳,5,https://i0.hdslb.com/bfs/face/8cf31e2428fced26ad4a16ce8d1f67e219b2bae0.jpg,2023-06-28 19:47:23,我从去年九十几号开始到11低月减了20公斤，就是少吃加一点运动，每天晚上保持饥饿感入睡,0,0
3903,172186492944,431602305,BV16k4y1T7qe,742798870,坐在板凳上的板凳,5,https://i0.hdslb.com/bfs/face/8cf31e2428fced26ad4a16ce8d1f67e219b2bae0.jpg,2023-06-28 19:49:52,刚开始确实难坚持，但是每次上楼梯干个体力活动就会喘也就给自己下定决心要减下去，两周过后就习惯了[呲牙],172186045040,172186045040
3904,172179401632,110837069,BV16k4y1T7qe,742798870,幻化帝,5,https://i2.hdslb.com/bfs/face/9b4ff1155cf12ccf804bd24fe6b111f8a54ca45c.jpg,2023-06-28 19:03:58,你的摄影师没有中文外号么？哪怕叫个阿猫阿狗也行，这是中文平台，请讲人话。,0,0
3905,172267848000,351477828,BV16k4y1T7qe,742798870,三千结印,4,https://i0.hdslb.com/bfs/face/80f755eb86250f5ff01e686bde73c3a56209c062.jpg,2023-06-29 10:17:35,90天就是扯淡,0,0
3906,172193063376,27330232,BV16k4y1T7qe,742798870,咋见惊欢易,5,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 20:31:35,四个月瘦了快30斤，整个人肉眼可见的变化。,0,0
3907,174843898128,526285702,BV16k4y1T7qe,742798870,江苏省如皋中学,5,https://i1.hdslb.com/bfs/face/2836a21486e072959f0bdd9d1f73d7e74a7d259f.jpg,2023-07-14 02:17:17,小丑,0,0
3908,172174709680,276884090,BV16k4y1T7qe,742798870,枫纨,5,https://i2.hdslb.com/bfs/face/ca243407a16cb12cdb9f913ba0f7d1cf24ca7b6a.jpg,2023-06-28 18:33:04,个位数体脂 173 54kg 极瘦体质开始增肌 一个月 练成这样应该还不错吧,0,0
3909,173243026512,97357903,BV16k4y1T7qe,742798870,Can_Can_NeED_ID,6,https://i1.hdslb.com/bfs/face/519957972b4a4a9bbe6c6ec150b23dc554e370d4.jpg,2023-07-05 01:05:21,去年160到今年130，现在都正常吃，不吃甜品和饮料，每周锻炼三四次，都是有氧，周末早上空腹爬楼梯，工作日夜跑或者核心k4，32岁,0,0
